ClipName,Frame,RootT.x,RootT.z,FootLeftT.x,FootLeftT.z,FootRightT.x,FootRightT.z,FootLeftV.x,FootLeftV.z,FootRightV.x,FootRightV.z,RootV.x,RootV.z,TrajPos.x,TrajPos.z,TrajForward.x,TrajForward.z
Turn180Right,64,0.4736018,4.481229,0.5062686,4.760129,0.3735178,4.296801,-0.0002318045,-0.001682758,-0.006756892,0.000103124,-0.005663319,-0.003363593,0.4736018,4.481229,-0.03634022,-0.9987765
Turn180Right,65,0.4683273,4.431661,0.3292948,4.755685,0.232258,4.204439,-0.0001758138,-0.001652273,-0.005899129,-0.0001481374,-0.004708662,-0.003078747,0.4683273,4.431661,-0.06996579,-0.9972237
Turn180Right,66,0.4648718,4.384102,0.1253586,4.752746,0.07599371,4.117442,-0.000115186,-0.001585277,-0.006797872,-9.797414E-05,-0.005208809,-0.002899901,0.4648718,4.384102,-0.108987,-0.9938731
Turn180Right,67,0.459884,4.339651,-0.0937612,4.717584,-0.08840033,4.047253,-0.0001662602,-0.001481708,-0.007303994,-0.00117205,-0.005479801,-0.002339617,0.459884,4.339651,-0.1492765,-0.9884484
Turn180Right,68,0.4510833,4.299403,-0.2166434,4.694387,-0.1784652,4.015985,-0.0002933552,-0.001341597,-0.004096073,-0.0007732391,-0.003002162,-0.001042255,0.4510833,4.299403,-0.1725231,-0.9846413
Turn180Right,69,0.4436528,4.264455,-0.3566073,4.663632,-0.2855586,4.000681,-0.0002476821,-0.001164929,-0.004665464,-0.001025168,-0.003569781,-0.0005101522,0.4436528,4.264455,-0.1990653,-0.9794402
Turn180Right,70,0.4416889,4.235904,-0.5083787,4.61623,-0.4087836,3.987736,-6.546577E-05,-0.0009517034,-0.005059048,-0.001580079,-0.0041075,-0.00043149,0.4416889,4.235904,-0.2287107,-0.9721804
Turn180Right,71,0.4405465,4.210046,-0.5762092,4.57809,-0.4727715,3.980223,-3.808042E-05,-0.0008619467,-0.002261017,-0.001271327,-0.002132929,-0.0002504349,0.4405465,4.210046,-0.2430789,-0.9678667
Turn180Right,72,0.438426,4.182348,-0.676106,4.51327,-0.5685955,3.967221,-7.068217E-05,-0.0009232521,-0.003329893,-0.002160645,-0.003194134,-0.0004334053,0.438426,4.182348,-0.2636985,-0.9615763
Turn180Right,73,0.4458002,4.152667,-0.8201677,4.430552,-0.7125552,3.971069,0.0002458066,-0.0009893894,-0.004802056,-0.002757295,-0.004798655,0.0001282613,0.4458002,4.152667,-0.2949395,-0.9519305
Turn180Right,74,0.4406981,4.120856,-0.8679038,4.367692,-0.780004,3.977202,-0.0001700689,-0.001060359,-0.001591202,-0.002095318,-0.002248293,0.000204436,0.4406981,4.120856,-0.3071935,-0.9483023
Turn180Right,75,0.4316999,4.086771,-0.848209,4.300076,-0.7959975,3.978739,-0.0002999405,-0.00113616,0.0006564915,-0.00225385,-0.0005331179,5.12441E-05,0.4316999,4.086771,-0.3067329,-0.948277
Turn180Right,76,0.4276129,4.050267,-0.7832653,4.212095,-0.7890781,3.991843,-0.0001362344,-0.001216809,0.002164791,-0.002932708,0.0002306481,0.0004367987,0.4276129,4.050267,-0.3006829,-0.949877
Turn180Right,77,0.4147081,4.011199,-0.7249532,4.122159,-0.7746565,3.988303,-0.0004301578,-0.001302274,0.001943735,-0.002997859,0.0004807174,-0.0001179934,0.4147081,4.011199,-0.2942899,-0.9517586
Turn180Right,78,0.396565,3.969421,-0.6637542,3.999101,-0.7697739,3.992153,-0.0006047696,-0.001392579,0.002039969,-0.00410196,0.0001627545,0.0001283089,0.396565,3.969421,-0.287947,-0.9535721
Turn180Right,79,0.3757657,3.924789,-0.6196934,3.887316,-0.7647537,3.984805,-0.0006933113,-0.001487732,0.001468692,-0.003726141,0.00016734,-0.0002449354,0.3757657,3.924789,-0.2821922,-0.9554476
Turn180Right,80,0.3548927,3.877159,-0.5799176,3.772725,-0.7623599,3.981876,-0.000695767,-0.001587685,0.00132586,-0.003819712,7.979472E-05,-9.760856E-05,0.3548927,3.877159,-0.2777232,-0.9574163
Turn180Right,81,0.3363934,3.826384,-0.537398,3.630054,-0.7694353,3.999049,-0.0006166418,-0.001692502,0.001417319,-0.004755688,-0.0002358476,0.0005724191,0.3363934,3.826384,-0.2743138,-0.9596148
Turn180Right,82,0.3126152,3.77232,-0.5045964,3.498886,-0.7674618,3.989807,-0.0007926087,-0.001802127,0.00109339,-0.004372287,6.578167E-05,-0.0003080686,0.3126152,3.77232,-0.2710735,-0.9612324
Turn180Right,83,0.2875375,3.721185,-0.4831196,3.369462,-0.7678631,3.978029,-0.0008359244,-0.001704478,0.0007158906,-0.004314145,-1.337528E-05,-0.00039258,0.2875375,3.721185,-0.2668219,-0.9627177
Turn180Right,84,0.2662014,3.678293,-0.465989,3.263167,-0.7616565,3.978147,-0.0007112016,-0.001429733,0.0005710225,-0.003543154,0.0002068857,3.918012E-06,0.2662014,3.678293,-0.2611515,-0.9645554
Turn180Right,85,0.2526771,3.642138,-0.4663931,3.166378,-0.7651837,3.989634,-0.0004508118,-0.001205166,-1.347164E-05,-0.00322628,-0.0001175721,0.0003828923,0.2526771,3.642138,-0.25686,-0.9657554
Turn180Right,86,0.2401919,3.611215,-0.4935284,3.106274,-0.7883812,3.980335,-0.0004161716,-0.001030771,-0.0009045094,-0.002003495,-0.0007732491,-0.000309968,0.2401919,3.611215,-0.2570657,-0.9653193
Turn180Right,87,0.2301031,3.584019,-0.5232658,3.069631,-0.799557,3.962458,-0.0003362924,-0.000906539,-0.0009912461,-0.001221426,-0.0003725271,-0.0005959034,0.2301031,3.584019,-0.2557811,-0.9648364
Turn180Right,88,0.2213975,3.559045,-0.5175522,3.067803,-0.768546,3.934231,-0.0002901877,-0.0008324703,0.0001904527,-6.09239E-05,0.001033698,-0.0009408951,0.2213975,3.559045,-0.2461463,-0.9658213
Turn180Right,89,0.2201402,3.534788,-0.5103722,3.073291,-0.7478157,3.898751,-4.190852E-05,-0.0008085648,0.0002393325,0.0001829147,0.0006910125,-0.001182651,0.2201402,3.534788,-0.2404591,-0.965402
Turn180Right,90,0.2162954,3.509743,-0.4723563,3.080219,-0.6882682,3.858838,-0.0001281629,-0.0008348465,0.001267198,0.0002309402,0.001984916,-0.001330431,0.2162954,3.509743,-0.2305135,-0.9657952
Turn180Right,91,0.2233105,3.482404,-0.410093,3.093458,-0.5741971,3.791864,0.000233839,-0.0009112915,0.002075442,0.0004413207,0.003802369,-0.002232472,0.2233105,3.482404,-0.2055305,-0.9671826
Turn180Right,92,0.2150588,3.451267,-0.3744444,3.1086,-0.5088384,3.73496,-0.0002750576,-0.001037892,0.001188288,0.0005047162,0.002178623,-0.00189681,0.2150588,3.451267,-0.1909334,-0.9692252
Turn180Right,93,0.2118203,3.414827,-0.3403415,3.120519,-0.4485562,3.635946,-0.0001079485,-0.001214671,0.001136764,0.0003973166,0.002009407,-0.003300468,0.2118203,3.414827,-0.1796369,-0.9697502
Turn180Right,94,0.2052343,3.371578,-0.3316805,3.110394,-0.4328366,3.534324,-0.0002195358,-0.00144163,0.0002886991,-0.0003375212,0.0005239884,-0.00338738,0.2052343,3.371578,-0.1754934,-0.9691492
Turn180Right,95,0.2023762,3.322394,-0.3176125,3.099535,-0.4191079,3.420822,-9.526859E-05,-0.001639469,0.0004689336,-0.0003619671,0.0004576206,-0.003783409,0.2023762,3.322394,-0.1740523,-0.9687181
Turn180Right,96,0.2103799,3.269754,-0.2802291,3.108137,-0.3836727,3.283625,0.0002667899,-0.001754665,0.001246113,0.000286746,0.001181176,-0.004573226,0.2103799,3.269754,-0.16982,-0.9698502
Turn180Right,97,0.2046875,3.214563,-0.2675308,3.097222,-0.3816386,3.157515,-0.0001897464,-0.001839709,0.0004232784,-0.0003638347,6.780128E-05,-0.004203693,0.2046875,3.214563,-0.1687662,-0.9711881
Turn180Right,98,0.1974684,3.157725,-0.2624499,3.084556,-0.3894823,3.02433,-0.0002406389,-0.001894601,0.0001693636,-0.0004222075,-0.0002614548,-0.004439497,0.1974684,3.157725,-0.1695971,-0.9724176
Turn180Right,99,0.1892149,3.100145,-0.2577399,3.071204,-0.3971162,2.885174,-0.0002751157,-0.001919341,0.0001569986,-0.0004450639,-0.0002544631,-0.004638513,0.1892149,3.100145,-0.1702059,-0.9735643
Turn180Right,100,0.1817933,3.042727,-0.2467513,3.078537,-0.4007096,2.729613,-0.0002473861,-0.001913921,0.0003662864,0.0002444506,-0.0001197805,-0.005185382,0.1817933,3.042727,-0.1695346,-0.975655
Turn180Right,101,0.1674505,2.986377,-0.2435911,3.0671,-0.4056495,2.605511,-0.0004780933,-0.001878341,0.0001053418,-0.0003812393,-0.0001646638,-0.004136713,0.1674505,2.986377,-0.1682037,-0.977193
Turn180Right,102,0.1536843,2.931998,-0.2412124,3.049794,-0.4083634,2.491337,-0.0004588743,-0.001812625,7.928858E-05,-0.0005768855,-9.046495E-05,-0.00380582,0.1536843,2.931998,-0.1672292,-0.978211
Turn180Right,103,0.149149,2.880496,-0.2422673,3.03746,-0.4061421,2.386899,-0.0001511763,-0.001716725,-3.516277E-05,-0.000411129,7.404287E-05,-0.003481277,0.149149,2.880496,-0.1700511,-0.978144
Turn180Right,104,0.1443818,2.832776,-0.2784727,3.012481,-0.4245667,2.319813,-0.0001589055,-0.001590681,-0.001206847,-0.0008326371,-0.0006141533,-0.002236191,0.1443818,2.832776,-0.178814,-0.9758773
Turn180Right,105,0.1413881,2.789741,-0.2980479,2.99468,-0.4323684,2.288789,-9.979158E-05,-0.001434493,-0.0006525069,-0.0005933523,-0.0002600561,-0.001034117,0.1413881,2.789741,-0.183522,-0.9740999
Turn180Right,106,0.1502905,2.752297,-0.3262769,2.962846,-0.444542,2.274019,0.0002967487,-0.001248137,-0.0009409656,-0.001061138,-0.0004057864,-0.0004923423,0.1502905,2.752297,-0.1910794,-0.9694521
Turn180Right,107,0.1559493,2.721348,-0.346553,2.93766,-0.4592427,2.271194,0.0001886263,-0.001031629,-0.000675871,-0.0008395354,-0.0004900227,-9.418328E-05,0.1559493,2.721348,-0.1933171,-0.966311
Turn180Right,108,0.170718,2.69183,-0.3803028,2.884433,-0.4802051,2.270517,0.0004922877,-0.0009839456,-0.001124992,-0.00177424,-0.0006987482,-2.25385E-05,0.170718,2.69183,-0.1941941,-0.9616541
Turn180Right,109,0.1757407,2.658273,-0.4142076,2.830552,-0.4959385,2.276705,0.0001674265,-0.001118541,-0.001130163,-0.001796031,-0.0005244434,0.00020624,0.1757407,2.658273,-0.1997199,-0.9592077
Turn180Right,110,0.1764712,2.620981,-0.4229232,2.773804,-0.4925992,2.296678,2.434999E-05,-0.001243099,-0.000290519,-0.001891597,0.0001113097,0.0006657759,0.1764712,2.620981,-0.2006372,-0.9600769
Turn180Right,111,0.1781968,2.580251,-0.3782778,2.709665,-0.4460965,2.337243,5.751997E-05,-0.001357643,0.001488179,-0.002137971,0.001550088,0.001352183,0.1781968,2.580251,-0.1891011,-0.9647387
Turn180Right,112,0.1695029,2.536386,-0.3289425,2.630033,-0.4002288,2.345676,-0.0002897983,-0.001462165,0.00164451,-0.00265441,0.001528925,0.0002810796,0.1695029,2.536386,-0.17365,-0.9684783
Turn180Right,113,0.157891,2.489686,-0.3008467,2.53401,-0.3690163,2.338256,-0.0003870626,-0.001556675,0.000936529,-0.003200746,0.001040415,-0.0002473116,0.157891,2.489686,-0.1648379,-0.9705632
Turn180Right,114,0.1494718,2.440452,-0.2925959,2.424951,-0.3563462,2.328286,-0.000280642,-0.001641146,0.0002750267,-0.003635303,0.0004223376,-0.0003323476,0.1494718,2.440452,-0.1620212,-0.9719378
Turn180Right,115,0.1406678,2.388983,-0.2841138,2.28984,-0.3493288,2.335868,-0.0002934654,-0.00171562,0.0002827366,-0.004503703,0.0002339115,0.0002527316,0.1406678,2.388983,-0.161428,-0.9740844
Turn180Right,116,0.1291975,2.335582,-0.2682298,2.170608,-0.3405463,2.331955,-0.0003823444,-0.001780049,0.0005294651,-0.003974406,0.0002927512,-0.000130415,0.1291975,2.335582,-0.1601632,-0.9762215
Turn180Right,117,0.1187914,2.280547,-0.2461192,2.048255,-0.3305401,2.32821,-0.0003468677,-0.001834496,0.0007370219,-0.00407842,0.0003335396,-0.000124836,0.1187914,2.280547,-0.159057,-0.9783527
Turn180Right,118,0.1131322,2.22418,-0.2110572,1.89847,-0.3172286,2.338069,-0.0001886417,-0.001878874,0.001168731,-0.004992847,0.0004437178,0.0003286123,0.1131322,2.22418,-0.1579703,-0.9806333
Turn180Right,119,0.1049176,2.166783,-0.1881008,1.777493,-0.3121544,2.330818,-0.000273819,-0.001913253,0.0007652148,-0.004032556,0.0001691401,-0.0002417008,0.1049176,2.166783,-0.1566251,-0.9823294
Turn180Right,120,0.09772675,2.11353,-0.1700825,1.669104,-0.3112129,2.325385,-0.0002396954,-0.001775106,0.0006006097,-0.003612959,3.138185E-05,-0.0001810869,0.09772675,2.11353,-0.1552004,-0.9837316
Turn180Right,121,0.09411593,2.068073,-0.155882,1.57655,-0.3145812,2.337928,-0.0001203607,-0.00151523,0.0004733498,-0.003085152,-0.0001122753,0.0004180988,0.09411593,2.068073,-0.1541166,-0.9849055
Turn180Right,122,0.08249822,2.028425,-0.1622533,1.52309,-0.3315855,2.331912,-0.0003872568,-0.001321578,-0.0002123778,-0.001782008,-0.0005668094,-0.0002005498,0.08249822,2.028425,-0.1557016,-0.9849924
Turn180Right,123,0.07158267,1.992602,-0.1807716,1.49961,-0.3564478,2.33161,-0.0003638516,-0.001194131,-0.0006172761,-0.0007826447,-0.0008287459,-1.003742E-05,0.07158267,1.992602,-0.160931,-0.9842031
Turn180Right,124,0.05696309,1.958614,-0.2043372,1.475588,-0.3858539,2.29978,-0.0004873196,-0.001132902,-0.0007855187,-0.0008007248,-0.0009802023,-0.001061026,0.05696309,1.958614,-0.1656582,-0.9826281
Turn180Right,125,0.04079707,1.935219,-0.2346302,1.468183,-0.4180777,2.269993,-0.0005388672,-0.0007798393,-0.001009767,-0.0002468546,-0.001074127,-0.0009929021,0.04079707,1.935219,-0.1673368,-0.9806944
Turn180Right,126,0.03203317,1.921776,-0.2552095,1.491683,-0.4408384,2.250722,-0.0002921301,-0.0004481157,-0.0006859759,0.0007833362,-0.0007586887,-0.0006423473,0.03203317,1.921776,-0.1715759,-0.9776821
Turn180Right,127,0.02632528,1.902202,-0.2640816,1.494229,-0.429336,2.20941,-0.000190263,-0.0006524523,-0.0002957374,8.488099E-05,0.0003834119,-0.001377074,0.02632528,1.902202,-0.1670797,-0.9756981
Turn180Right,128,0.01871135,1.871908,-0.2714289,1.495317,-0.4059733,2.150928,-0.0002537978,-0.001009814,-0.0002449085,3.625949E-05,0.0007787585,-0.001949398,0.01871135,1.871908,-0.1588843,-0.9751118
Turn180Right,129,0.009122819,1.837571,-0.2709197,1.507113,-0.3792749,2.094012,-0.0003196175,-0.001144564,1.697342E-05,0.000393196,0.000889945,-0.001897192,0.009122819,1.837571,-0.1539477,-0.9762205
Turn180Right,130,0.004326692,1.800011,-0.2719743,1.518001,-0.3582224,2.003481,-0.0001598709,-0.001252003,-3.515383E-05,0.0003629367,0.0007017513,-0.003017696,0.004326692,1.800011,-0.1549529,-0.9757422
Turn180Right,131,-0.0006605047,1.760048,-0.2842697,1.508192,-0.3572189,1.910503,-0.0001662399,-0.001332108,-0.0004098475,-0.0003269633,3.344913E-05,-0.00309929,-0.0006605047,1.760048,-0.1559249,-0.9747378
Turn180Right,132,-0.004250321,1.718501,-0.2848427,1.49787,-0.3420973,1.809373,-0.0001196605,-0.001384886,-1.910031E-05,-0.0003440618,0.0005040556,-0.003370977,-0.004250321,1.718501,-0.1530048,-0.9744249
Turn180Right,133,-0.0001394227,1.676191,-0.2679676,1.504709,-0.306903,1.68628,0.0001370299,-0.001410341,0.000562502,0.000227956,0.001173143,-0.004103112,-0.0001394227,1.676191,-0.1455605,-0.9753566
Turn180Right,134,-0.002960864,1.630661,-0.2594441,1.497625,-0.2892552,1.569544,-9.404805E-05,-0.001517673,0.0002841175,-0.0002361258,0.0005882581,-0.003891214,-0.002960864,1.630661,-0.1405177,-0.9767137
Turn180Right,135,-0.007494767,1.58028,-0.2513887,1.487733,-0.2750917,1.446811,-0.0001511301,-0.001679341,0.0002685139,-0.0003297289,0.0004721175,-0.004091088,-0.007494767,1.58028,-0.1361375,-0.9785035
Turn180Right,136,-0.009645926,1.52711,-0.2404712,1.490412,-0.2585059,1.29504,-7.170529E-05,-0.001772344,0.0003639157,8.928776E-05,0.0005528589,-0.005059043,-0.009645926,1.52711,-0.1311257,-0.9807869
Turn180Right,137,-0.01661268,1.47321,-0.2384424,1.47548,-0.2509947,1.16556,-0.0002322251,-0.001796683,6.762892E-05,-0.0004977385,0.0002503753,-0.004315984,-0.01661268,1.47321,-0.1280692,-0.9822701
Turn180Right,138,-0.02368004,1.420639,-0.2379949,1.467494,-0.2434825,1.021047,-0.0002355786,-0.001752357,1.491457E-05,-0.0002662023,0.0002504046,-0.004817097,-0.02368004,1.420639,-0.1254856,-0.9837831
Turn180Right,139,-0.03203141,1.371458,-0.2375393,1.445246,-0.2396621,0.9169974,-0.0002783791,-0.00163937,1.518875E-05,-0.0007415891,0.0001273488,-0.003468327,-0.03203141,1.371458,-0.122316,-0.9845684
Turn180Right,140,-0.0367172,1.327726,-0.2304926,1.426436,-0.232895,0.8400329,-0.000156193,-0.001457715,0.0002348895,-0.0006270051,0.0002255678,-0.002565483,-0.0367172,1.327726,-0.1196531,-0.9847907
Turn180Right,141,-0.03525972,1.291504,-0.2032731,1.426779,-0.2055998,0.8018737,4.858275E-05,-0.001207395,0.0009073143,1.142422E-05,0.0009098431,-0.001271975,-0.03525972,1.291504,-0.1131601,-0.9852465
Turn180Right,142,-0.0351886,1.257788,-0.198748,1.412478,-0.2016732,0.7809106,2.370402E-06,-0.001123865,0.0001508375,-0.0004766901,0.0001308843,-0.0006987691,-0.0351886,1.257788,-0.1120612,-0.9837642
Turn180Right,143,-0.03185916,1.225982,-0.192696,1.389169,-0.1961483,0.760738,0.0001109815,-0.001060224,0.0002017334,-0.0007769545,0.000184163,-0.0006724218,-0.03185916,1.225982,-0.1116712,-0.9813186
Turn180Right,144,-0.02458043,1.204756,-0.1745095,1.375195,-0.1864835,0.7662947,0.0002426244,-0.0007075111,0.000606216,-0.0004658222,0.0003221626,0.0001852234,-0.02458043,1.204756,-0.1059006,-0.9789684
Turn180Right,145,-0.01059924,1.193473,-0.160197,1.348237,-0.1803794,0.7747329,0.0004660396,-0.0003761013,0.000477085,-0.0008985996,0.0002034694,0.0002812743,-0.01059924,1.193473,-0.09437196,-0.9740627
Turn180Right,146,-0.0009680381,1.178053,-0.1698598,1.303677,-0.1826309,0.775287,0.00032104,-0.0005140146,-0.0003220921,-0.001485328,-7.50492E-05,1.847148E-05,-0.0009680381,1.178053,-0.09299549,-0.9693463
Turn180Right,147,0.008806558,1.157748,-0.1703998,1.24863,-0.1764995,0.7858247,0.0003258199,-0.0006768346,-1.80011E-05,-0.001834897,0.0002043779,0.0003512561,0.008806558,1.157748,-0.08760461,-0.9672459
Turn180Right,148,0.01610059,1.135618,-0.1413877,1.186273,-0.14685,0.8212764,0.0002431344,-0.0007376512,0.0009670695,-0.002078549,0.0009883156,0.001181724,0.01610059,1.135618,-0.0681631,-0.9689783
Turn180Right,149,0.01388313,1.105883,-0.1075161,1.115659,-0.1176247,0.8245986,-7.391547E-05,-0.0009911736,0.001129052,-0.002353807,0.0009741788,0.0001107395,0.01388313,1.105883,-0.04941135,-0.9696636
Turn180Right,150,0.01190989,1.070674,-0.08608457,1.025739,-0.09410892,0.8137706,-6.57745E-05,-0.001173627,0.0007143855,-0.002997327,0.0007838589,-0.0003609339,0.01190989,1.070674,-0.03926428,-0.9690723
Turn180Right,151,0.01210858,1.035112,-0.07730095,0.9135036,-0.07782735,0.8160158,6.622852E-06,-0.001185409,0.0002927874,-0.003741193,0.0005427189,7.484158E-05,0.01210858,1.035112,-0.03120563,-0.9684982
Turn180Right,152,0.01018194,0.9978959,-0.0722536,0.8124894,-0.06816076,0.8105258,-6.422118E-05,-0.001240538,0.000168245,-0.00336714,0.0003222197,-0.0001830022,0.01018194,0.9978959,-0.02548946,-0.9687452
Turn180Right,153,0.01045926,0.9577252,-0.06012283,0.6803055,-0.05612403,0.8119226,9.243904E-06,-0.001339024,0.000404359,-0.004406132,0.0004012242,4.655918E-05,0.01045926,0.9577252,-0.02152014,-0.9696764
Turn180Right,154,0.008496821,0.9132993,-0.04854087,0.5667716,-0.05370091,0.8016061,-6.541461E-05,-0.001480861,0.0003860653,-0.003784462,8.077088E-05,-0.0003438811,0.008496821,0.9132993,-0.02205523,-0.9708207
Turn180Right,155,0.005876265,0.8664197,-0.0376114,0.452363,-0.05431415,0.7892349,-8.735187E-05,-0.001562655,0.0003643156,-0.003813621,-2.044141E-05,-0.0004123728,0.005876265,0.8664197,-0.02330632,-0.9723008
Turn180Right,156,0.005514576,0.8202599,-0.0241274,0.3211725,-0.05675924,0.7841384,-1.205631E-05,-0.00153866,0.0004494668,-0.004373017,-8.150315E-05,-0.0001698832,0.005514576,0.8202599,-0.02625907,-0.9742658
Turn180Right,157,0.006176698,0.7755776,-0.01669551,0.2254419,-0.06232269,0.7703966,2.207076E-05,-0.001489409,0.0002477296,-0.003191019,-0.0001854483,-0.0004580597,0.006176698,0.7755776,-0.02886874,-0.97527
Turn180Right,158,0.004751342,0.7331299,-0.00137813,0.1478701,-0.05456005,0.7531767,-4.751187E-05,-0.001414925,0.0005105793,-0.002585726,0.0002587548,-0.0005739987,0.004751342,0.7331299,-0.02894232,-0.9759386
Turn180Right,159,0.002974137,0.6935021,0.002136823,0.09114946,-0.06118065,0.7394857,-5.924017E-05,-0.001320924,0.0001171651,-0.001890689,-0.0002206869,-0.0004563669,0.002974137,0.6935021,-0.03070883,-0.9762039
Turn180Right,160,0.0002712945,0.6716226,0.0002306416,0.07406308,-0.0811514,0.7446072,-9.009476E-05,-0.0007293165,-6.353938E-05,-0.0005695462,-0.0006656914,0.0001707176,0.0002712945,0.6716226,-0.03712494,-0.975376
Turn180Right,161,-0.003943784,0.6387832,-0.00860424,0.05019446,-0.09770348,0.7221754,-0.0001405026,-0.001094647,-0.000294496,-0.0007956206,-0.0005517361,-0.0007477264,-0.003943784,0.6387832,-0.04204076,-0.9733379
Turn180Right,162,-0.009412466,0.6100461,-0.02414436,0.03258901,-0.1230346,0.6992552,-0.0001822894,-0.0009579043,-0.0005180042,-0.0005868485,-0.0008443713,-0.0007640064,-0.009412466,0.6100461,-0.04743098,-0.9704987
Turn180Right,163,-0.02104917,0.6036617,-0.04725968,0.05445271,-0.1609975,0.7067471,-0.00038789,-0.0002128144,-0.0007705107,0.0007287901,-0.001265431,0.0002497276,-0.02104917,0.6036617,-0.05695872,-0.9674814
Turn180Right,164,-0.02913713,0.5882421,-0.05488926,0.06006021,-0.170594,0.700338,-0.0002695989,-0.0005139848,-0.0002543192,0.0001869166,-0.0003198827,-0.000213635,-0.02913713,0.5882421,-0.05741843,-0.9658772
Turn180Right,165,-0.034852,0.5736716,-0.05894391,0.06399048,-0.1655045,0.6910121,-0.0001904955,-0.0004856825,-0.0001351549,0.0001310091,0.0001696502,-0.000310864,-0.034852,0.5736716,-0.05112485,-0.9641063
Turn180Right,166,-0.04243395,0.5646896,-0.05636435,0.1023463,-0.1365466,0.7029443,-0.0002527319,-0.0002994001,8.598529E-05,0.001278528,0.0009652639,0.0003977398,-0.04243395,0.5646896,-0.03903533,-0.9675158
Turn180Right,167,-0.04367557,0.553978,-0.0561571,0.1249582,-0.1291512,0.6962957,-4.138723E-05,-0.0003570557,6.908427E-06,0.0007537298,0.0002465134,-0.00022162,-0.04367557,0.553978,-0.03876974,-0.9691648
Turn180Right,168,-0.04428271,0.5394688,-0.06226229,0.1536622,-0.1364882,0.6753026,-2.023789E-05,-0.00048364,-0.0002035065,0.0009568006,-0.0002445683,-0.0006997685,-0.04428271,0.5394688,-0.04778133,-0.9718219
Turn180Right,169,-0.0437541,0.5229937,-0.06486352,0.1672412,-0.1393978,0.6472543,1.762037E-05,-0.0005491694,-8.67075E-05,0.0004526322,-9.698371E-05,-0.0009349445,-0.0437541,0.5229937,-0.05214879,-0.9733394
Turn180Right,170,-0.04137176,0.5050409,-0.07048258,0.1770376,-0.1477796,0.6127755,7.941139E-05,-0.0005984267,-0.0001873021,0.0003265455,-0.0002793948,-0.001149293,-0.04137176,0.5050409,-0.05642446,-0.9747575
Turn180Right,171,-0.03969221,0.4860984,-0.06615436,0.1933959,-0.1470516,0.5669882,5.598478E-05,-0.0006314149,0.000144274,0.0005452772,2.426604E-05,-0.001526242,-0.03969221,0.4860984,-0.06047584,-0.976899
Turn180Right,172,-0.03963096,0.4666545,-0.06033536,0.1992694,-0.1449894,0.5216291,2.041707E-06,-0.000648131,0.0001939668,0.0001957839,6.874104E-05,-0.001511971,-0.03963096,0.4666545,-0.0619509,-0.9785071
Turn180Right,173,-0.03899443,0.4471969,-0.06174735,0.1998086,-0.1537216,0.4754197,2.121776E-05,-0.000648587,-4.706631E-05,1.797229E-05,-0.0002910753,-0.001540312,-0.03899443,0.4471969,-0.06421697,-0.9797983
Turn180Right,174,-0.03821663,0.4282143,-0.05963549,0.200235,-0.1586518,0.4243812,2.592653E-05,-0.000632752,7.03952E-05,1.421322E-05,-0.000164338,-0.001701284,-0.03821663,0.4282143,-0.06429708,-0.9813969
Turn180Right,175,-0.03955245,0.4101946,-0.06147109,0.2019268,-0.1701415,0.3623188,-4.452715E-05,-0.0006006568,-6.118665E-05,5.639593E-05,-0.0003829896,-0.002068747,-0.03955245,0.4101946,-0.06546806,-0.9831148
Turn180Right,176,-0.04132801,0.3936259,-0.06530108,0.199027,-0.1795354,0.315676,-5.918555E-05,-0.0005522907,-0.0001276662,-9.666234E-05,-0.000313132,-0.001554758,-0.04132801,0.3936259,-0.06531426,-0.9844624
Turn180Right,177,-0.04186287,0.3789963,-0.06175964,0.1925098,-0.1787181,0.2756377,-1.782849E-05,-0.0004876554,0.0001180477,-0.0002172406,2.72428E-05,-0.001334613,-0.04186287,0.3789963,-0.06235335,-0.9853517
Turn180Right,178,-0.04159774,0.3668236,-0.05550482,0.184849,-0.1742443,0.2397735,8.83763E-06,-0.0004057536,0.0002084941,-0.0002553582,0.0001491293,-0.001195473,-0.04159774,0.3668236,-0.05703701,-0.9861055
Turn180Right,179,-0.03751952,0.3627858,-0.04559573,0.188342,-0.1642315,0.2355309,0.0001359406,-0.0001345933,0.000330303,0.0001164337,0.0003337587,-0.0001414185,-0.03751952,0.3627858,-0.05350441,-0.9865339
Turn180Right,180,-0.03632114,0.3584532,-0.03965433,0.187333,-0.1577147,0.2350242,3.994592E-05,-0.0001444211,0.0001980466,-3.363391E-05,0.0002172271,-1.688848E-05,-0.03632114,0.3584532,-0.04942003,-0.9867276
Turn180Right,181,-0.03480173,0.3567424,-0.03180322,0.1898021,-0.1489002,0.2388547,5.064718E-05,-5.702774E-05,0.0002617036,8.230159E-05,0.0002938181,0.0001276831,-0.03480173,0.3567424,-0.04244429,-0.9868445
Turn180Right,182,-0.03008983,0.3576604,-0.01940191,0.1952249,-0.1363923,0.2458502,0.0001570633,3.060003E-05,0.000413377,0.0001807605,0.00041693,0.0002331833,-0.03008983,0.3576604,-0.03412276,-0.9870151
Turn180Right,183,-0.02759813,0.3593208,-0.006330659,0.2006112,-0.1230367,0.2534472,8.305672E-05,5.534589E-05,0.0004357085,0.0001795431,0.0004451866,0.0002532323,-0.02759813,0.3593208,-0.022798,-0.9873833
